,Language,Model,BeamSearch,Temperature,Category,Input String,Original,Generated,TextID,BERTScore F1,chrF++,Sentence BLEU,Corpus BLEU
0,RU,Gemma,4.0,,Food,“Запеченная Аляска” имеет course Десерт. Десерт имеет dishVariation Печенье. Соединённые Штаты Америки имеет ethnicGroup Афроамериканцы. “Запеченная Аляска” имеет country Соединённые Штаты Америки. ,"['“Запеченная Аляска” и печенье – десерты. ""Запеченная Аляска"" происходит из Соединённых Штатов Америки, в которых этническая группа - Афроамериканцы.', '""Запеченная Аляска"" и печенье - разновидность десерта и происходит из Соединённых Штатов Америки. Афроамериканцы - одна из этнических групп этой страны.']","Запеченная Аляска — это десерт в виде печенья, который традиционно готовят в Соединённых Штатах Америки, где проживают афроамериканцы.",Id1,0.8277555406093597,0.3898133933544159,0.5765515537393968,0.6567205847387666
1,RU,Gemma,4.0,,SportsTeam,Футбольный клуб “Акрон” (США) имеет fullName Akron Metro Futbol Club Summit Assault. Футбольный клуб “Акрон” (США) имеет numberOfMembers 3000. Футбольный клуб “Акрон” (США) имеет manager Дензил Антонио. Футбольный клуб “Акрон” (США) имеет season ПДЛ / Профессиональная лига развития. ,"['Насчитывающий 3000 членов сильный Футбольный клуб “Акрон” (США), полное наименование - Футбольный клуб «Акрон Саммит Ассолт» (США), играет в Профессиональной лиге развития в 2011 году. Дензил Антонио был ранее их менеджером.']","Футбольный клуб “Акрон” из США, известный также как Akron Metro Futbol Club Summit Assault, насчитывает 3000 членов, его менеджером является Дензил Антонио, и он выступает в ПДЛ / Профессиональной лиге развития.",Id2,0.792788565158844,0.41388794779777527,0.5143520102670708,
2,RU,Gemma,4.0,,Food,бандеха паиса имеет ingredient Авокадо. бандеха паиса имеет country колумбийская кухня. бандеха паиса имеет region регион Пайса. ,"['Часть колумбийской, кухни бандеха паиса - это традиционное блюда региона Пайса. Одним из главных ингредиентов в этом блюде является авокадо.', 'Авокадо - один из ингредиентов в блюде бандеха паиса, которое является блюдом колумбийской кухни. Оно родом из региона Пайса.', 'Авокадо - один из ингредиентов в блюде бандеха паиса, который представляет собой типичную колумбийскую кухню из региона Паиса.']","Бандеха паиса – это блюдо колумбийской кухни из региона Пайса, в составе которого используется авокадо.",Id3,0.8240594466527303,0.38669394453366596,0.6309469471856562,
3,RU,Gemma,4.0,,ComicsCharacter,"Эйприл О’Нил имеет creator Лэрд, Питер. Лэрд, Питер имеет nationality Соединённые Штаты Америки. ","[""Эйприл О 'Нил был создан Питером Лэрдом, из Соединенных Штатов Америки."", ""Персонаж Эйприл О'Нил был создан Питером Лэрдом, гражданином Соединенных Штатов Америки."", ""Эйприл О 'Нил был создан американцем Питером Лэрдом.""]",Эйприл О’Нил – создатель Лэрда Питера. Лэрд Питер является гражданином Соединённых Штатов Америки.,Id4,0.8355678915977478,0.39729978640874225,0.6094331344488462,
4,RU,Gemma,4.0,,University,"Румыния имеет ethnicGroup Немцы в Румынии. Румыния имеет leader Йоханнис, Клаус. Румыния имеет patronSaint Андрей Первозванный. Румыния имеет capital Бухарест. Университет «1 декабря 1918» имеет country Румыния. Румыния имеет anthem Гимн Румынии. ","['Университет «1 декабря 1918» находится в Румынии. Столица Румынии - Бухарест; ее лидером является Клаус Йоханнис и его покровитель - Андрей Первозванный. Этническая группа страны - румынские немцы, а гимн - ""Проснись, румын!"".', 'Университет «1 декабря 1918» находится в Румынии под руководством Клауса Йоханниса, столицей Румынии является Бухарест. Румынский гимн - ""Проснись, румын!"", ее покровитель - Андрей Первозванный и ее этническая группа - румынские немцы.', 'Университет «1 декабря 1918» находится в Румынии. Столица страны - Бухарест, а лидером является Клаус Йоханнис. Этнически страна в основном немецкая, ее покровитель - это Андрей Первозванный, а национальный гимн - ""Проснись, румын!"".']","В Румынии проживают немцы. Президент Румынии — Йоханнис, Клаус. Покровителем Румынии является святой Андрей Первозванный. Столица Румынии — Бухарест. Университет «1 декабря 1918» расположен в Румынии. Гимн Румынии является ее национальным гимном.",Id5,0.8296329577763876,0.4633420209089915,0.6634002861704041,
5,RU,Gemma,4.0,,CelestialBody,(103) Гера имеет absoluteMagnitude 7.66. ,"['(103) Гера имеет абсолютную величину 7,66.', 'Небесное тело, известное как (103) Гера, имеет абсолютную величину 7,66.', 'Абсолютная величина (103) Геры - 7,66.']","Гера — звезда с абсолютной величиной 7,66.",Id6,0.8052748839060465,0.3269352714220683,0.6069964740802983,
6,RU,Gemma,4.0,,Food,сендвич БиЭлТи / BLT / БСТ имеет ingredient Латук посевной. сендвич БиЭлТи / BLT / БСТ имеет dishVariation клаб-сэндвич / клубный сэндвич. сэндвич с беконом имеет dishVariation сендвич БиЭлТи / BLT / БСТ. ,"['Вариация клаб-сендвича, Сэндвич БиЭлТи, имеет латук посевной в качестве ингредиента. Вариацией сэндвича БиЭлТи является сендвич с беконом.', 'Латук посевной - ингредиент сендвича БиЭлТи, который является вариантом клубного сэндвича. В то время как сэндвич с беконом - это вариация сендвича БиЭлТи.']",Сендвич BLT содержит салат. Это клубный сэндвич. Сендвич с беконом похож на сендвич BLT.,Id7,0.7584873139858246,0.23068681359291077,0.3155089530449106,
7,RU,Gemma,4.0,,CelestialBody,(10) Гигея имеет orbitalPeriod 5.57 (days). ,"['(10) Гигея имеет орбитальный период 5,57 дней.', '5,57 дней - это орбитальный период для (10) Гигеи.', '(10) Гигея выполняет полный оборот по орбите за 5,57 дней.']","Гигея имеет орбитальный период 5,57 дней.",Id8,0.8748915990193685,0.5713708202044169,0.8851915475249605,
8,RU,Gemma,4.0,,SportsTeam,ФК “Димитра Эфксейноуполи” имеет numberOfMembers 1500. ФК “Димитра Эфксейноуполи” имеет chairman Антонис Милионис. ФК “Димитра Эфксейноуполи” имеет ground Эфксейнуполи. ,"['ФК “Димитра Эфксейнуполи” насчитывает 1500 членов, возглавляет Антонис Милионис, и находится в городе Эфксейнуполи.', 'Антонис Милионис - председатель ФК “Димитра Эфксейнуполи”. Они состоят из 1500 членов, а их домашняя площадка расположена в городе Эфксейнуполи.', 'Площадка ФК “Димитра Эфксейнуполи” расположена в Эфксейнуполи, имеет 1500 членов, а ее председателем является Антонис Милионис.']","Футбол клуб «Димитра Эфксейноуполи» насчитывает 1500 членов, его председателем является Антонис Милионис, а тренировки и матчи проходят на стадионе «Эфксейнуполи».",Id9,0.8137340346972147,0.5159735878308614,0.6747055046648373,
9,RU,Gemma,4.0,,Building,Дом Ашера и Мэри Изабель Ричардсон имеет added to the National Register of Historic Places 1988-11-22. ,['Дом Ашера и Мэри Изабель Ричардсон был добавлен в Национальный реестр исторических мест 22 ноября 1988 года.'],Дом Ашера и дом Мэри Изабель Ричардсон были внесены в Национальный реестр исторических мест 22 ноября 1988 года.,Id10,0.9561616778373718,0.8500580191612244,0.8833819640079243,
10,RU,Gemma,4.0,,Airport,Аэропорт Ардмор (Новая Зеландия) имеет runwayLength 518.0. ,"['Протяженность взлетно-посадочной полосы аэропорта Ардмор (Новая Зеландия) составляет 518,0.', 'Протяженность взлетно-посадочной полосы аэропорта Ардмор (Новая Зеландия) составляет 518,0 м.', 'Протяженность взлетно-посадочной полосы аэропорта ""Ардмор"" (Новая Зеландия) составляет 518,0.']",Аэропорт Ардмор в Новой Зеландии имеет взлетно-посадочную полосу длиной 518 метров.,Id11,0.8088508645693461,0.33128055930137634,0.5306495963568109,
11,RU,Gemma,4.0,,Airport,Схипхол имеет cityServed Амстердам. ,"['Схипхол обслуживает город Амстердам.', 'Аэропорт Схипхол обслуживает Амстердам.']",В аэропорту Схипхол обслуживается город Амстердам.,Id12,0.9195660650730133,0.7317961156368256,0.7827404271053202,
12,RU,Gemma,4.0,,University,Керала имеет leader Коччи. Инженерный колледж «AWH» имеет state Керала. Керала имеет hasToItsNorthwest Маэ. ,"['Инженерный колледж ""AWH"" расположен в штате Керала. Лидером Кералы является Кочи. К северо-западу от Кералы находится Маэ, Индия.', 'Коччи - руководитель штата Керала, который находится к юго-востоку от Маэ, Индия, и это место расположения Инженерного колледжа ""AWH"".', 'Инженерный колледж ""AWH"" в штате Керала находится к юго-востоку от Маэ в Индии. Лидера Керала зовут Коччи.']","Керала — штат Индии, столицей которого является Коччи. Инженерный колледж «AWH» расположен в Керале. Керала граничит с Маэ на северо-западе.",Id13,0.8184084892272949,0.3788388868172963,0.718470416825278,
13,RU,Gemma,4.0,,CelestialBody,1097 Виция имеет orbitalPeriod 135589000.0. 1097 Виция имеет epoch 2006-12-31. ,"['Орбитальный период 1097 Виции - 135589000,0 и эпоха - 31 декабря 2006 года.', 'Эпоха 1097 Виции, имеющей орбитальный период 135589000,0, - 13 января 2016 года.', 'Орбитальный период 1097 Виции - 135589000,0 и его эпоха - 2006.12.31.']",Виция имеет орбитальный период 135589000.0 и дату начала 31 декабря 2006 года.,Id14,0.8125335772832235,0.45783837636311847,0.7171544564234216,
